,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
276,LEVM780103,0.6023691738785838,3.994396101931382,15.955200219124618,1.5751403287874481,3.3735499237951205,0.5928074785759467
137,FAUJ880107,0.601746535170724,4.434062839750976,19.66091326686049,1.4758915930060539,3.77614601760885,0.5465890536069412
211,JANJ780103,0.6013418052814661,3.9565003588446466,15.653895089537816,1.290647178412601,3.2309246292221103,0.40433452209596454
163,GEIM800101,0.6012291707294184,4.338746221563281,18.82471877512965,1.553993204509499,3.534739231747831,0.5792843018536691
401,QIAN880101,0.6012144672005197,4.391422866818705,19.28459479521822,1.313613493771564,3.7878693792059472,0.4093403346179779
415,QIAN880115,0.60070349304531,4.165318143892739,17.349875239842053,1.38517274760877,3.429044005113336,0.46889359856966994
142,FAUJ880112,0.6006927646766289,4.002196184415247,16.017574298547967,1.4006304815881576,3.425720256521783,0.49013555103817064
326,NAKH900104,0.6005036178708733,3.8225467664892614,14.611863781997508,1.5549134130981723,3.0390047187579468,0.5948301505029205
203,ISOY800104,0.6004351822356863,4.433153467237717,19.652849664081792,1.3561011298449244,3.6339940452093944,0.4613323175003162
280,LEWP710101,0.6004220292409749,4.318646766054293,18.6507098899512,1.3475533154367596,3.578593797288374,0.4486460760973501
317,NADH010105,0.6003825614419878,3.703564864294893,13.716392704039649,1.4291363664944448,2.8765097201760277,0.5042696395347797
192,GUYH850104,0.6001544336022762,4.561717616555113,20.809267613189267,1.403211085835388,3.6972998357806834,0.4922687750935797
416,QIAN880116,0.5999786198974135,3.6019632525493623,12.974139272715982,1.5798681668806858,2.9541077139847496,0.5918719416747427
115,DAYM780201,0.5998835251579404,3.4314653220579086,11.774954256485987,1.4463028611863045,2.75020649040111,0.5127479679902465
11,AURR980108,0.599759625721499,3.500582365741535,12.254076899340602,1.2624329452776462,2.9915648777460815,0.3848818543201411
544,WILM950104,0.5997454932412489,3.632255479473515,13.193279868165375,1.6378782462265744,3.00086521912076,0.6208624494996158
553,YUTK870101,0.5995239059069184,4.161091924042602,17.314686000332568,1.4624379927165672,3.312021984598075,0.6345841966672219
563,ZIMJ680103,0.599429475156834,3.8985349026463583,15.19857438715185,1.540329606995677,3.2320905738582564,0.5907771327987321
514,TANS770102,0.5994252693972862,3.8666879951456075,14.951276051803157,1.576663313399874,2.976177917253822,0.5900116536815466
361,PALJ810102,0.5991958488460046,3.846155050031357,14.792908668881708,1.6455226396915827,3.1495514351135503,0.6337244568068209
357,OOBM850103,0.5990893955522882,4.321237585101182,18.673094266891095,1.4409599434972888,3.4445118076509997,0.5127917079263691
39,BEGF750103,0.5985965691887251,4.6573999946017555,21.691374709716435,1.2690568033565326,3.876658070685621,0.3917991080974824
221,KANM800101,0.5981601088978148,3.483423762968658,12.134241112414726,1.6459816483064778,2.980628378650256,0.6245059424048138
166,GEIM800104,0.597806125615957,4.0355759351921385,16.2858731287019,1.4096740252087878,3.278806702337043,0.5052320284609431
474,RICJ880110,0.5974949847892304,3.6007881898464196,12.965675588137454,1.7150026511110212,2.801695883958175,0.667239396517874
15,AURR980112,0.5973810730033619,3.8826447837007683,15.074930516398787,1.3757155274950454,3.18561266055683,0.4763132405468281
376,PARJ860101,0.5973800605183792,5.019747744518727,25.197867418600854,1.2156297466781054,4.045789385680199,0.31029080893135763
218,JUKT750101,0.597112490811377,3.9374654774184044,15.503634385861742,1.4317393319719487,3.1829437362303947,0.5044212973178615
224,KANM800104,0.5969711665832234,3.624098035512706,13.134086571007057,1.7096028938317398,3.125997205036373,0.6546456469792974
460,RADA880104,0.596524595039261,4.0854855913420165,16.69119251706323,1.5345057140858762,3.4470683049952666,0.5759993752288785
471,RICJ880107,0.5965050597461534,4.128168824795456,17.041777846013098,1.2866060862643178,3.508702342714491,0.418486791878093
494,ROBB760113,0.5964798186851732,3.6853929283890667,13.582121036620142,1.645807185496677,3.131760081753633,0.6261322944162073
292,MEEJ800101,0.5963865488328772,4.515901563319678,20.393366929593117,1.4449319929814404,3.7219141200493233,0.5121301372144231
525,VASM830101,0.5961828096251116,3.8756848961819195,15.020933414492655,1.5865118975786217,3.017106718804841,0.5954208460719925
140,FAUJ880110,0.5960345566086231,4.439779975107916,19.711646227369243,1.2953942385041226,3.5186966451782253,0.39315563352127914
40,BHAR880101,0.59599721356385,3.7603006468709044,14.139860954857742,1.502710805498062,3.176896353063938,0.5507024353662022
86,CHOP780209,0.5957542358976549,4.660053462486423,21.7160982732317,1.1327351788873035,3.739894086112513,0.20834535284369737
98,CIDH920105,0.5956581569734607,3.979871324178752,15.839375757020331,1.4958990271916737,3.2345255860871416,0.5593729811941772
526,VASM830102,0.5955343438615323,4.266035210887771,18.199056420534266,1.4544822505133679,3.5040367392179013,0.5189004781122007
255,KOEP990102,0.5953945337017957,3.884901037943234,15.092456074612418,1.4562470571646984,3.267977012822844,0.5213345394330335
29,AVBF000106,0.5953363956746139,4.355809355258333,18.97307513935601,1.4913875002411847,3.321187976505007,0.5430309887297338
80,CHOP780203,0.5950178202178631,3.896797813601171,15.185033200086869,1.3732634866264801,3.2062042614531374,0.4600825487943414
261,KUMS000101,0.5949764618594896,4.099141019640413,16.802957098898645,1.6269399821567874,3.481974140759882,0.6149578690982603
210,JANJ780102,0.5949523607898929,3.694658245304889,13.650499549599399,1.424091199479095,3.1261690955947503,0.4991559570660977
32,AVBF000109,0.594941279658669,4.416545242243247,19.505871876781463,1.43828381179045,3.831792965506914,0.5078609726263832
55,CASG920101,0.5948707283952799,3.8371678187934273,14.723856869583907,1.358222843283469,3.0561975405263304,0.4496834048414312
