,Algorithm,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
2873,KNeighborsRegressor,BIOV880102,0.5430887931253345,5.122701969829801,26.242075471698122,1.2795225324006325,4.181509433962265,0.40872826248155913
70,PLSRegression,CHAM830107,0.5430104464425408,3.7644667730164936,14.171210085145214,1.398056232984655,3.094171528467668,0.47943154953692313
2446,SVR,GEOR030109,0.5430027081320481,4.289193486994511,18.397180768876137,1.3724188319672892,3.3178439002233953,0.4591029368629228
467,PLSRegression,RICJ880103,0.5430021264256901,3.941704271803979,15.537032566357736,1.6376364701901516,3.4073768334134957,0.6241615216392951
2281,SVR,AURR980114,0.5429603567514382,4.767968079908276,22.733519611024217,1.310107890914348,4.086193830606852,0.4065495117271689
2553,SVR,MAXF760105,0.5429583875451192,3.950504919103544,15.606489115861299,1.5305168524393569,3.075792343686334,0.5932708940538661
2386,SVR,EISD860103,0.5427747174043297,4.51447436619554,20.380478803036624,1.3637866093865918,3.651880321090407,0.4523270274584509
2464,SVR,ISOY800101,0.5427627741842543,4.413379481547304,19.477918448142752,1.3990189929906458,3.477107443968911,0.5065955931440149
2521,SVR,KRIW790101,0.5427351831398437,4.587228900010943,21.042668981095606,1.2538072209882831,3.6652995076915205,0.35166182117619593
391,PLSRegression,PRAM820102,0.5427031339793722,4.1078877388404855,16.874741674916,1.465685920813434,3.3126385868803045,0.5264719770455916
2544,SVR,LEWP710101,0.5426014419213614,4.576310116543777,20.942614282780912,1.3061490093785484,3.6190166179379024,0.402778682561892
2681,SVR,QIAN880117,0.5424556545087593,3.8573180912333775,14.878902856956309,1.30100852517761,3.06327554133451,0.3978983326969119
180,PLSRegression,GEOR030107,0.542441747485729,4.327767643736957,18.729572778176532,1.3708868831282495,3.5857690835856157,0.48667035898083877
86,PLSRegression,CHOP780209,0.5424363403100576,4.678816960966172,21.89132815422472,1.383322411206933,4.084473715715603,0.4704739835168146
2900,KNeighborsRegressor,CHAM830107,0.5422054915694129,4.242340934410339,17.99745660377359,1.3483146551428045,3.485660377358491,0.45147318065959074
2738,SVR,RICJ880110,0.5421788419841487,4.497674628865013,20.229077067136032,1.3276456413682103,3.6185685640886223,0.42270857367637893
2734,SVR,RICJ880106,0.5421547488819897,4.196874939507648,17.613759257867326,1.3644606619668282,3.486188024618119,0.4539214118749808
297,PLSRegression,MEIH800102,0.5421166552969574,4.024412475969694,16.19589577674052,1.2424570490666467,3.416346541276689,0.3467512966485896
540,PLSRegression,WERD780104,0.5421079783469072,3.8073986770504726,14.49628468600569,1.5477499712604215,2.917349320017384,0.5746407615780571
564,PLSRegression,ZIMJ680104,0.5419253955096828,4.438209875058159,19.69770689506376,1.4419151477289827,3.828445603202338,0.513267532271013
3276,KNeighborsRegressor,RACS820104,0.5418852446130559,4.324775487683485,18.70368301886793,1.3875596741496647,3.535094339622641,0.48347419785573587
2833,KNeighborsRegressor,ARGP820103,0.5418360889537701,3.6528758378560395,13.343501886792463,1.5864325955102008,2.870188679245284,0.597748646240688
2478,SVR,JOND750101,0.5418125390624178,4.564543453417561,20.835056938137114,1.391073811328451,3.7483571682055796,0.5225130369000458
3167,KNeighborsRegressor,NAKH920102,0.5416804822318793,5.165961891472966,26.687162264150945,1.2968489975847872,3.986792452830189,0.40650750832515736
380,PLSRegression,PONJ960101,0.5414397462588245,5.103717891200872,26.047936312963877,1.2032413896150926,3.966021641715511,0.3938997817534411
2375,SVR,CRAJ730102,0.5412035353015603,4.4395609190946255,19.709701154352313,1.3495332462679575,3.693547380096343,0.4441884371744136
265,PLSRegression,KYTJ820101,0.5409527082645649,4.103257168596426,16.83671939163796,1.3240751166039135,3.3390450475495745,0.4297974389512863
2579,SVR,NADH010103,0.5408925596578182,4.669795316301853,21.80698829615472,1.2830579220733194,3.6960010854589265,0.40019760096051404
2325,SVR,CHAM810101,0.5408149683493093,4.779731266575194,22.845830980676507,1.3667778885991348,3.926024799341866,0.45521423930010874
434,PLSRegression,QIAN880134,0.5407409715090514,4.072992356663954,16.589266737442983,1.6834990289471299,3.2894408822566437,0.6439566918711297
2731,SVR,RICJ880103,0.5406052011360087,5.073032758564565,25.735661369469206,1.2267825671197952,4.184214987624367,0.340569535119042
2680,SVR,QIAN880116,0.5405857136350116,4.147989646716893,17.20581810927054,1.4304538978217018,3.420813509843013,0.5070606230936638
2505,SVR,KARS160114,0.5405644072009943,4.917583577930728,24.182628245933977,1.3020974365236624,3.8771227688143806,0.40233526132674036
3291,KNeighborsRegressor,RADA880105,0.5404878579212293,3.996378549316113,15.97104150943396,1.4617014374552746,3.072075471698114,0.526039854654835
547,PLSRegression,WOLR790101,0.5401640325178845,3.8999120613144065,15.209314085985584,1.5856455224569939,3.104575122399721,0.5994266426745827
2358,SVR,CIDH920101,0.5401325711833163,4.074537775226855,16.601858081750603,1.3062471574310417,3.3075343949167206,0.4036445074164532
3181,KNeighborsRegressor,OOBM770102,0.5400322846018695,5.089815951003959,25.90622641509433,1.0316697799950219,3.7709433962264147,0.14610534394259567
372,PLSRegression,PALJ810113,0.5399054540629105,3.8422870944885608,14.763170116473347,1.6112637887319075,3.2054031371072127,0.6287424652380226
3024,KNeighborsRegressor,HARY940101,0.5396706614528697,4.326861252904556,18.721728301886788,1.222281809605141,3.462264150943396,0.3450074826839693
19,PLSRegression,AURR980116,0.5393912193564125,4.269000085231293,18.224361727704792,1.4896494683276205,3.5655147781456646,0.5647955006396402
2421,SVR,FUKS010108,0.5391424888196219,4.360055903379761,19.01008748059671,1.3842813815231356,3.5964700518256243,0.471844479723601
2844,KNeighborsRegressor,AURR980111,0.5388659213757696,4.637312168804618,21.504664150943388,1.3488331318011249,3.68754716981132,0.4913951062440647
2783,SVR,TANS770107,0.5388625511572652,4.263304598202074,18.175766097050953,1.348672912531565,3.403228930387226,0.4547828997999329
248,PLSRegression,KARS160121,0.5388436276907,4.199754272194006,17.637935946811808,1.5350036577213324,3.1974395685198314,0.5677818649854653
2529,SVR,KYTJ820101,0.5387627718851911,4.552303373897583,20.723466007999317,1.3483372385839238,3.620733318000249,0.46125073936295446
2562,SVR,MEIH800103,0.5386831690554246,4.897208967977713,23.98265567604134,1.1782365643613946,3.9132106133799422,0.2662281785233588
45,PLSRegression,BLAS910101,0.5386546316295941,4.532267433761653,20.54144809113644,1.494793148466287,3.9198417572712914,0.54464729089781
303,PLSRegression,MIYS990103,0.5386163616283188,4.378359475742411,19.17003169882336,1.3696928341421946,3.8588910019115747,0.4602451708889169
561,PLSRegression,ZIMJ680101,0.5385873481440602,3.733292528169709,13.937473100887777,1.692356895419488,3.1789861963158077,0.6450367168435382
2306,SVR,BIOV880101,0.5385041038406886,3.926706238569149,15.419021884017877,1.3872125235115398,3.0233595720131468,0.4714436967728516
2964,KNeighborsRegressor,FAUJ880104,0.5383269563923794,4.957947688612584,24.58124528301886,1.0545260452950926,4.196603773584905,0.2012851688374997
2752,SVR,ROBB760107,0.538288193536818,4.34910147691979,18.9146836565459,1.3810534486081667,3.5133965684616153,0.4697259945866388
2739,SVR,RICJ880111,0.5382607015334517,4.499846840184039,20.24862158511428,1.4140216968747288,3.7279224489537732,0.4907158942888076
3064,KNeighborsRegressor,KARS160107,0.5382260008477064,5.354409926441696,28.66970566037737,1.2706116725574357,4.050566037735849,0.391340302906776
2607,SVR,NAKH920108,0.5381786904838615,3.4317455537972648,11.776877546007295,1.4854653732112537,2.671954049194041,0.5386832231684209
2515,SVR,KIDA850101,0.5381540386505436,4.327215786213197,18.72479646045269,1.3566773206448048,3.330651761867372,0.44926063881856504
3296,KNeighborsRegressor,RICJ880102,0.5381001369909655,4.190756224817789,17.562437735849045,1.2717184205360559,3.342264150943395,0.3762036262032584
2655,SVR,PRAM820102,0.5380853626097646,3.8912444225913516,15.1417831563483,1.2864507237241638,3.1853154340284777,0.3889582220883949
244,PLSRegression,KARS160117,0.5380698300256062,3.7419736414150786,14.002366733045225,1.6473660842118605,3.1077367131784777,0.6296046871464639
2333,SVR,CHAM830106,0.5379505145349721,5.067529620267886,25.679856452292384,1.2743623449600103,3.9752300899436004,0.3945443256363077
2888,KNeighborsRegressor,CEDJ970103,0.5377487301833432,4.435857322849692,19.676830188679236,1.2918109335524819,3.478490566037735,0.4186559937058413
3158,KNeighborsRegressor,NAKH900106,0.5376235004889952,4.566509752617936,20.853011320754725,1.4180671426943645,3.55622641509434,0.5338704944039521
2541,SVR,LEVM780104,0.537585775648892,4.044721272039324,16.35977016848741,1.365449789841123,3.161144255923246,0.4583709035743766
3028,KNeighborsRegressor,HUTJ700102,0.5375223558545736,5.106221140885168,26.073494339622627,1.160708998605931,4.018867924528301,0.2572168356727693
3273,KNeighborsRegressor,RACS820101,0.5373614686720339,4.519605092115819,20.426830188679247,1.2791099374263106,3.7860377358490567,0.42906447995118746
2987,KNeighborsRegressor,FUKS010108,0.5372207299272642,4.222139312879017,17.826460377358497,1.4297203202392046,3.2369811320754724,0.5201695256849612
2689,SVR,QIAN880125,0.5372077242672666,4.483410283303245,20.100967768429285,1.290425205606317,3.684950859677804,0.3883797106963134
427,PLSRegression,QIAN880127,0.5371180070889634,3.825385080600447,14.63357101488049,1.5927094253514387,3.3178868386448572,0.5999152930293496
2889,KNeighborsRegressor,CEDJ970104,0.5370187719695997,5.46403748709481,29.855705660377364,1.09420400672619,4.315849056603774,0.1922622767374531
258,PLSRegression,KRIW790102,0.536974022375562,4.50879956600564,20.329273526412653,1.3768252281571955,3.716868684173719,0.49238530984687445
2537,SVR,LEVM760107,0.5367696786369526,4.005128862407793,16.041057204491945,1.428992525965583,3.2851928222463,0.5026168093914214
2371,SVR,CORJ870108,0.5366015360386212,4.0659273371459985,16.53176511095115,1.408315144330522,3.305414368057616,0.49009395479134665
310,PLSRegression,MUNV940103,0.5365999217172402,4.281515243004832,18.331372776082723,1.3521324923446443,3.487771251929484,0.4545519027487318
505,PLSRegression,SNEP660102,0.5362596276247242,3.812506009640657,14.535202073546126,1.6729508775370137,3.2011434130222933,0.638622402526057
3311,KNeighborsRegressor,RICJ880117,0.5362362436072772,4.787419835281349,22.919388679245298,1.1493146630897908,3.9113207547169813,0.3345210582128276
2566,SVR,MIYS990102,0.5361435704754618,3.635153602769414,13.214341715727448,1.2897285637520013,3.0053940366019454,0.4076595702746425
38,PLSRegression,BEGF750102,0.5360965780760317,4.262563816140437,18.169450286669726,1.3477748599457164,3.422116713923813,0.4503223724275355
3043,KNeighborsRegressor,JANJ790102,0.5360195914229009,4.482144870651711,20.08962264150944,1.21264179269826,3.7898113207547173,0.39759561311261316
2499,SVR,KARS160108,0.5359892861541607,4.800700537992043,23.046725655477093,1.2971194872029397,3.844039205130827,0.41354059045321057
2532,SVR,LEVM760102,0.5358195896846104,4.302126569643393,18.508293021231633,1.3000249885776056,3.4761958887874194,0.39785503355258156
2412,SVR,FINA910104,0.5357771390365621,4.588751992742628,21.056644850899442,1.3647481007165692,3.727808720265267,0.45482335467772605
2278,SVR,AURR980111,0.5357008349523553,4.368652455758044,19.085124279200787,1.3628507895220519,3.5930627779587967,0.46614806723792146
3034,KNeighborsRegressor,ISOY800105,0.5356615670216482,4.670395724819803,21.812596226415096,1.4039263897228385,3.850943396226415,0.48787244371255756
2952,KNeighborsRegressor,EISD860103,0.5356366348233469,4.693589365514997,22.029781132075478,1.159805447321356,3.770566037735849,0.28008901246561446
548,PLSRegression,WOLR810101,0.5354938153643636,3.889715885828138,15.129889672463777,1.7131820744949455,3.2895141520249758,0.6589147645817481
2442,SVR,GEOR030105,0.5353972081823406,3.8082623918859637,14.502862445453003,1.3409161182350855,3.0158034683112342,0.43347784319050464
2508,SVR,KARS160117,0.5353861003001761,4.705582242976727,22.14250424541789,1.3331584971471668,3.578643657476132,0.4298082528585013
395,PLSRegression,PRAM900103,0.5353215938077065,4.526230566420462,20.486763140398896,1.1075186363393472,3.781430832072682,0.18338674807974287
243,PLSRegression,KARS160116,0.5353181653796644,3.1781812448809883,10.100836025313267,1.7832416008984606,2.524084471660809,0.6795429003673062
2979,KNeighborsRegressor,FODM020101,0.5351155607310851,3.89319192902513,15.156943396226414,1.3525655540790114,3.1988679245283005,0.5668575798402724
2457,SVR,GUYH850105,0.5350368227520825,4.894214168127955,23.953332323504412,1.3204968930287913,3.9108584080343842,0.4190461087599361
2821,SVR,ZASB820101,0.5350347344268962,4.634558619983457,21.479133602062962,1.2778092231099116,3.73267422982085,0.3912662320040903
283,PLSRegression,LIFS790103,0.5349511120659571,3.583271403990564,12.839833954656509,1.5528628111404492,2.9399852686265873,0.5784559161724914
2684,SVR,QIAN880120,0.5349061246876456,3.9515806895628662,15.614989946126139,1.3176046747734593,3.288164821224301,0.4260031827349119
2890,KNeighborsRegressor,CEDJ970105,0.5346122146350252,5.680081051773556,32.263320754716986,1.1426233084560304,4.87245283018868,0.22568627934040786
2916,KNeighborsRegressor,CHOP780209,0.5345456112962699,4.521959001090917,20.44811320754717,1.3934178640953783,3.8577358490566036,0.4770133034642233
348,PLSRegression,ONEK900101,0.5345047903059226,4.157342177530693,17.283493981075647,1.3140632552390947,3.3522431996033477,0.5222170145770186
2360,SVR,CIDH920103,0.5344438916809275,4.149611472158067,17.219275369865837,1.363295365900817,3.53172248565948,0.45211295995112655
2812,SVR,WOLR810101,0.5343951462855541,4.43006139209648,19.625443937743803,1.3911610271096957,3.7780423227368063,0.4808965318876759
2593,SVR,NAKH900107,0.5341487838279253,3.8872306838086166,15.110562389143205,1.4257905205254833,3.1404349631239317,0.5049399485297539
2473,SVR,JANJ780101,0.5337145137808172,3.4746306041580923,12.07305783535203,1.3860877389854886,2.7173461519463733,0.4871925455864192
2519,SVR,KOEP990102,0.5335684607958344,3.8101426257935467,14.517186828888944,1.444350885740315,3.016159343830183,0.5173879905966712
370,PLSRegression,PALJ810111,0.5335275460666787,4.266901566201817,18.20644897565552,1.4154442197758406,3.6095319119478226,0.49161807640349486
2620,SVR,OOBM850102,0.5334044536444058,4.697039812917648,22.062183004133452,1.249026414623562,3.7080563037030294,0.37858316591291563
97,PLSRegression,CIDH920104,0.5334005838500337,4.420121903545802,19.537477642205364,1.3916396133639957,3.790207073787187,0.490974654367343
2977,KNeighborsRegressor,FINA910103,0.5333359147564374,5.0338506960565175,25.339652830188683,1.3107099635884143,4.086792452830189,0.4121488795558831
2422,SVR,FUKS010109,0.5332892194119012,4.74821666804897,22.545561526738062,1.1986656332019883,3.843217023335109,0.33778695903864553
181,PLSRegression,GEOR030108,0.5332017424174549,4.0205291972043655,16.164655025572777,1.4337084561185192,3.2510646840589397,0.5053936183532608
3027,KNeighborsRegressor,HUTJ700101,0.5331635986672929,4.938682125028443,24.390581132075457,1.1460067405831196,4.083018867924528,0.27232404257594267
2805,SVR,WILM950101,0.5329586003771425,4.895323662140134,23.96419375710909,1.2632099929754832,3.734799874387122,0.3659917134675792
3254,KNeighborsRegressor,QIAN880124,0.5328605587265842,4.844278476952389,23.467033962264154,1.2052202425834484,3.9554716981132074,0.4342400653323578
390,PLSRegression,PRAM820101,0.5328033266498238,4.2357170607331165,17.94129901858559,1.5407121691525267,3.4741928844164476,0.5762399300227272
48,PLSRegression,BULH740101,0.5327709013042324,4.363659067359695,19.04152045615048,1.5149667603785322,3.4713942883441784,0.5617144079406127
363,PLSRegression,PALJ810104,0.5327605100309369,4.1016476609259245,16.82351353437911,1.595100912491398,3.5603936724478182,0.6283734335607344
2762,SVR,ROSM880101,0.5326941786269057,3.926431181002076,15.416861819145359,1.4498349847868008,3.140811781527456,0.5211804517757188
168,PLSRegression,GEIM800106,0.5326368083676226,4.157940750062389,17.288471281029384,1.4337272401409944,3.3462636987874568,0.5187020577084482
184,PLSRegression,GOLD730102,0.5325910336763504,4.60222410304815,21.18046669467735,1.150975040348001,3.839886627872341,0.24704177312715503
2876,KNeighborsRegressor,BROC820101,0.532560780773187,3.913603753527257,15.316294339622637,1.4492785433478288,3.2939622641509425,0.5473679380820291
3050,KNeighborsRegressor,JURD980101,0.5324265954272283,4.183489560840373,17.501584905660376,1.621373525165259,3.445283018867925,0.629036220686553
3085,KNeighborsRegressor,KOEP990102,0.5323424000116836,5.049221871678247,25.49464150943398,1.2712515536973807,4.0958490566037735,0.4136634380451293
2271,SVR,AURR980104,0.5322975335170474,4.365364074041551,19.056403498932646,1.2686615244089128,3.4117838878410294,0.36985747477951625
2908,KNeighborsRegressor,CHOP780201,0.5322106613047803,4.580941651570597,20.98502641509435,1.2794861334859475,3.6437735849056603,0.4539361193810413
2767,SVR,SIMZ760101,0.5320240154926528,4.674426044266774,21.85025884331952,1.3184161259700269,3.657416728455558,0.41372449605545814
2272,SVR,AURR980105,0.5319753149650256,4.7433208978240575,22.49909313973442,1.347763830392731,3.8011729471912,0.4402915033708227
441,PLSRegression,RACS770102,0.5319259280282097,4.321803737308057,18.677987543809895,1.2341528468724852,3.6507687207941353,0.36475660352735517
267,PLSRegression,LEVM760101,0.531827725057018,4.191174254540429,17.56594163192252,1.585106917663043,3.357742197781233,0.5953639729371636
2828,SVR,ZIMJ680104,0.5316114088154802,3.8345733070091446,14.703952446827047,1.4240302988563107,2.9524537836893856,0.5056829081654586
2939,KNeighborsRegressor,COWR900101,0.5314401791965926,4.650545920479719,21.627577358490562,1.2564977008370157,3.6550943396226416,0.3553764006234771
2606,SVR,NAKH920107,0.5312307582150949,4.668775885926667,21.797468273010338,1.3131017507437428,3.700237545071996,0.4510908607829671
305,PLSRegression,MIYS990105,0.5309613787830396,4.8791193451259,23.805805583981783,1.3442183031765493,3.939966324498664,0.4420589430784767
2662,SVR,PTIO830102,0.5308255763124857,4.182977334759112,17.497299383108448,1.3385455687412797,3.3555818493281935,0.4330705132338073
2886,KNeighborsRegressor,CEDJ970101,0.5307966294614466,4.008316825499813,16.066603773584898,1.4912518044010965,3.2162264150943387,0.5558071824702475
2898,KNeighborsRegressor,CHAM830105,0.5307311011432767,5.131319297787759,26.330437735849063,1.061239196716301,4.0079245283018885,0.16994582430119487
2986,KNeighborsRegressor,FUKS010107,0.5307180684138594,3.6923500723257234,13.633449056603775,1.588178074591789,2.802264150943396,0.5960036601249812
3343,KNeighborsRegressor,TANS770101,0.5306656211351388,5.122785209423365,26.242928301886796,1.1308726568285683,4.222641509433964,0.2768591301121335
3029,KNeighborsRegressor,HUTJ700103,0.5306593202058583,4.936970272515129,24.373675471698107,1.1905571316382844,4.154716981132075,0.28608604744807453
2825,SVR,ZIMJ680101,0.5305922892716823,4.648531848096895,21.608848342771132,1.3719334783710848,3.6938587341497437,0.4596947084321612
224,PLSRegression,KANM800104,0.5305671146950892,4.149525525339976,17.218562085448,1.1647007825161662,3.316859446688686,0.2514707162861566
2609,SVR,NISK860101,0.5305610142038837,4.273412859645865,18.26205746898665,1.367735485402298,3.342936642914589,0.4752277873015692
2608,SVR,NISK800101,0.5304004424969816,4.474151392813059,20.01803068581104,1.3458970128080092,3.493411163657858,0.43793210717358977
187,PLSRegression,GRAR740103,0.5301958638923616,4.679010729511066,21.89314140687967,1.2471964735851042,3.6341392663113363,0.36619455709451054
2706,SVR,RACS770103,0.5301746998866301,4.437078334806977,19.687664149213457,1.3741204072161366,3.602630842279811,0.46021483333291646
2931,KNeighborsRegressor,CORJ870102,0.5301600919105247,5.1845001214614665,26.87904150943396,1.286720755050397,4.220754716981131,0.3969085332762816
2872,KNeighborsRegressor,BIOV880101,0.5301448231990927,4.382328148370455,19.204800000000017,1.3230656623289152,3.58867924528302,0.41774984414691774
194,PLSRegression,HARY940101,0.5300795321151821,4.4350593905741755,19.669751797920174,1.3364656506915698,3.7023462396210403,0.43022638318919704
3371,KNeighborsRegressor,WILM950101,0.5299535318808163,4.5274616987846805,20.497909433962267,1.2453430227550362,3.4147169811320754,0.36727237531022927
2320,SVR,CEDJ970101,0.5298465642113226,3.889184463757356,15.125755793131592,1.477225822105448,3.093505345100645,0.5335942455575715
2611,SVR,OLSK800101,0.5297563104554861,3.762497540307673,14.15638774082129,1.5462958510964513,2.955879127250403,0.5746432871716511
2267,SVR,ARGP820103,0.529740427138883,4.159050291699734,17.297699328887642,1.3929906932666423,3.299138666579329,0.546639206774636
3202,KNeighborsRegressor,PALJ810113,0.5297325300424099,4.766729031566339,22.721705660377364,1.3273889318487457,3.796981132075472,0.44336821170133156
2705,SVR,RACS770102,0.5296241415269922,4.825623330207992,23.286640525047673,1.2189649934633522,3.7688595663622015,0.34261710915756427
179,PLSRegression,GEOR030106,0.529540148414487,4.524262388618525,20.468950161068204,1.4085394688056583,3.915524705853631,0.4882211071273862
2482,SVR,JUKT750101,0.5292948287410653,4.163330130132868,17.333317772472164,1.417269951101337,3.3292572184981504,0.5010969706077983
2588,SVR,NAKH900102,0.5292118345343607,4.812416672237138,23.15935422722597,1.2102079649472635,3.919595491308498,0.3188371243779007
2791,SVR,VASM830103,0.5291906702412397,4.752262776137819,22.58400149346513,1.3611707318752284,3.730683159029044,0.4544801344267728
2765,SVR,ROSM880104,0.529186104766727,4.482183319829711,20.08996731255969,1.3874648875231568,3.53224251898943,0.4736350190072207
3294,KNeighborsRegressor,RADA880108,0.5291595627755349,3.8265231274987768,14.64227924528302,1.385232713321558,3.0618867924528295,0.4932523184170322
2773,SVR,SUEM840102,0.5291454096185728,4.915369533802791,24.160857653836672,1.2398774958688168,3.9713893522581123,0.43106749856320936
3008,KNeighborsRegressor,GEOR030105,0.5290756553703175,4.376331711066133,19.152279245283026,1.2812207652871328,3.5754716981132075,0.42139550644220325
3306,KNeighborsRegressor,RICJ880112,0.5290244674244569,4.623279894310107,21.37471698113207,1.2651291779134102,3.845283018867923,0.3643475425845877
2427,SVR,GEIM800101,0.5288956592717664,3.9942046648493488,15.953670904704298,1.3077300154579945,3.1462770686526635,0.5020355434056255
398,PLSRegression,PTIO830102,0.5287431190685592,3.778597536780524,14.277799344963844,1.5984724580191911,3.1117639181258188,0.6063550273942937
3031,KNeighborsRegressor,ISOY800102,0.5287328160231384,4.239452616855866,17.97295849056605,1.2877234866365717,3.3203773584905663,0.4098076431877189
3365,KNeighborsRegressor,WARP780101,0.5286353714892593,4.900164032679907,24.011607547169806,1.2725443766056783,4.057358490566036,0.3738702556545448
133,PLSRegression,FAUJ880103,0.5286073065607719,3.160092420996988,9.986184109242604,1.873182560373178,2.5054086024933446,0.7098977637838142
2729,SVR,RICJ880101,0.5285939309330421,3.947550702113706,15.583156545758412,1.2987705992564353,3.023883174734191,0.42164232668118107
2393,SVR,FASG890101,0.5285936098686626,3.935627627519618,15.489164822495697,1.3810231334634029,3.117248621669603,0.4746853662842979
3189,KNeighborsRegressor,OOBM850105,0.5284186117850553,4.520516751225816,20.43507169811321,1.2532494707346706,3.6358490566037736,0.36737777966696483
2397,SVR,FAUJ880103,0.528080138684643,4.1863839922801285,17.525810930819308,1.318068637632964,3.340002364372618,0.4276212479083443
3078,KNeighborsRegressor,KARS160121,0.5280353671261275,3.7117264456782326,13.776913207547167,1.5528265629325368,3.141509433962264,0.584430144677553
198,PLSRegression,HUTJ700102,0.5280114873309683,4.676958320268344,21.873939129527294,1.1645809248711405,3.882297541459433,0.25010372777046197
3348,KNeighborsRegressor,TANS770106,0.5277968613915102,4.9311654254172215,24.316392452830204,1.3416614751589466,3.9833962264150955,0.5038806729331935
278,PLSRegression,LEVM780105,0.527737130635756,4.4138705581058595,19.482253303713733,1.4475219847965424,3.6083334588695455,0.5348837865770613
2377,SVR,DAWD720101,0.5275937953334137,3.755830252564942,14.106260886082033,1.3264897078186404,2.889874154210645,0.42999692649303856
3101,KNeighborsRegressor,LEVM760105,0.5275526746428413,4.588344544645417,21.052905660377355,1.1485370923891345,3.7811320754716977,0.4380804805514176
2971,KNeighborsRegressor,FAUJ880111,0.5274715846785345,4.965436004721149,24.655554716981133,1.1706020584185357,4.002641509433964,0.2685458303137206
2794,SVR,VHEG790101,0.5271872698990605,3.8092423899636425,14.510327585495922,1.4489839873018184,2.989923037665488,0.5463076042789033
2304,SVR,BHAR880101,0.527155364110933,4.792495647160969,22.968014528056838,1.412856021696263,3.8335710829134855,0.510277692264006
2815,SVR,WOLS870103,0.5269701015741427,4.3216017134353715,18.676241369567542,1.3000921395445384,3.5719744680821464,0.3984500100487838
73,PLSRegression,CHOC760101,0.5269356468837818,3.6229154556329997,13.125516398664464,1.620113610085074,3.0916404212441515,0.6347830922685546
5,PLSRegression,AURR980102,0.5268472254444506,4.084986091328679,16.687111366348752,1.3244663022121677,3.322059475720835,0.43693676783915825
60,PLSRegression,CEDJ970105,0.5268036881719886,4.235520405869038,17.939633108533023,1.2989622105616505,3.3253381677041327,0.39600084926057766
2792,SVR,VELV850101,0.5267033838072588,4.816749381894438,23.201074607980445,1.2304220804682784,3.9443714094872377,0.36579060039914846
2569,SVR,MIYS990105,0.52661772526106,4.981279355480243,24.813144017333666,1.2845896758289843,3.954970185483781,0.428786897291648
2901,KNeighborsRegressor,CHAM830108,0.5262809160972041,4.839535296574708,23.421101886792446,1.140608216843696,3.716226415094339,0.25989864824635
2507,SVR,KARS160116,0.5262417978025938,3.8845037765026316,15.089369589663207,1.4132790451075685,2.957717968674176,0.49003029170613766
324,PLSRegression,NAKH900102,0.5260777958140466,3.968291568601976,15.747337973437531,1.5726148080394802,3.264492864268331,0.6502752478952427
2993,KNeighborsRegressor,GEIM800101,0.5259469283408962,5.215459602750704,27.201018867924525,1.2500420049990042,4.164150943396225,0.3785295042113753
2768,SVR,SNEP660101,0.5258662153492033,4.652841074796745,21.64893006731573,1.3084147044769523,3.9983292273910664,0.43246166984205214
2658,SVR,PRAM900102,0.5258561390689935,4.007759057245609,16.062132660934218,1.4602147160023187,3.3133806213392036,0.5403382519518747
2846,KNeighborsRegressor,AURR980113,0.5256868355650179,4.580817262503803,20.98388679245284,1.43082901534931,3.7467924528301886,0.5042977075935552
2582,SVR,NADH010106,0.5254900632052457,4.58955550354545,21.064019720124328,1.333083870589831,3.7355451262249897,0.4286303085729828
2657,SVR,PRAM900101,0.5254836128001283,4.278657109210036,18.306906658193576,1.309897220324042,3.3417381660803893,0.44496328465736223
558,PLSRegression,ZHOH040101,0.5254581729919288,4.189436301722684,17.55137652619184,1.1318767105906167,3.53765292553197,0.23520976116305004
2555,SVR,MCMT640101,0.5253867623266355,4.874880882157159,23.76446361522136,1.2434522533515788,4.031133744982055,0.3742868408861212
2707,SVR,RACS820101,0.5252189636149931,4.464648325468946,19.933084670112667,1.3200431838563302,3.6814291106930153,0.42037896531585617
41,PLSRegression,BIGC670101,0.5251234312722373,4.295426947123639,18.45069265807591,1.3671543581320416,3.5528807902494264,0.46159814906408747
2288,SVR,AVBF000101,0.5251140527305724,4.525063799945515,20.476202393577346,1.2682979870977964,3.5386171532817934,0.38055380803668293
2345,SVR,CHOP780204,0.5249130067141579,3.881476321499124,15.065858434358372,1.3985727186275831,3.059012871133229,0.4820128630682289
2300,SVR,BASU050103,0.5248446272839666,4.1460690311936315,17.1898884114229,1.2934098340708853,3.2897763049187003,0.3921711502189348
4,PLSRegression,AURR980101,0.5246531476620624,3.959801622055253,15.680028886031414,1.6452475906119826,3.0696992752592314,0.623967297701024
3279,KNeighborsRegressor,RACS820107,0.5246037572697847,5.073142749666183,25.736777358490563,1.2289996354388093,3.8705660377358493,0.3643786367205307
3058,KNeighborsRegressor,KARS160101,0.5245951531911492,4.555451223430737,20.752135849056597,1.1958739764434836,3.4883018867924527,0.36641828982113034
2362,SVR,CIDH920105,0.5244669247711427,4.7823422150757535,22.870797062095665,1.2871463585073672,3.8097928989137753,0.3884979062731677
3102,KNeighborsRegressor,LEVM760106,0.5242351302453072,4.500803282601812,20.25723018867924,1.4336547880311772,3.6290566037735843,0.560249372368602
2843,KNeighborsRegressor,AURR980110,0.5242296012638299,4.056798626298775,16.457615094339626,1.323691731043667,2.8558490566037738,0.432811942263691
