,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
5945,PRAM900104,_geary_autocorrelation,0.7361591802935008,2.883605811679817,8.315182477153616,1.946834376303701,2.336315441140099,0.7435075488731295
946,CHAM820102,_dipeptide_composition,0.736080388788535,3.0708309517694348,9.430002734345171,1.9465437471607345,2.399761919872534,0.737018319989182
2282,FUKS010103,_tripeptide_composition,0.735905386643212,2.6561540921675078,7.055154561338198,1.945898702229935,2.194023640807918,0.752305553426765
1036,CHAM830106,_dipeptide_composition,0.7357212309614813,2.9946156396009522,8.96772282894262,1.9452206100177996,2.386940415808356,0.7369002650705875
4355,MAXF760106,_geary_autocorrelation,0.7355090680025147,3.1454119223549757,9.893616161292824,1.9444402684126145,2.508976613561982,0.7415413915256084
4141,LEVM780103,_dipeptide_composition,0.7349910301921094,2.4739738854577555,6.120546785926944,1.9425388491431053,1.9621729848504892,0.746071838623027
3676,KARS160118,_dipeptide_composition,0.7348092904187948,2.4292992717892465,5.901494951915764,1.9418731073512732,1.7344312482267927,0.7351323177124276
1951,FAUJ830101,_dipeptide_composition,0.7347919379264114,3.143607477109164,9.882267970136644,1.941809578193741,2.4259319193960804,0.7366314147616464
1129,CHOC760103,_moran_autocorrelation,0.7345564842483505,2.6364693471985046,6.950970618717309,1.9409481752720577,2.086805589871484,0.7378037764082285
4370,MCMT640101,_geary_autocorrelation,0.7340931889355984,3.1605416699022206,9.989023647188318,1.9392565596682259,2.501636580047212,0.7385730669275097
1306,CHOP780210,_dipeptide_composition,0.7338382482862119,2.7680287032132576,7.661982901812469,1.9383275874018677,2.1128724444904106,0.7339519877341454
571,BEGF750102,_dipeptide_composition,0.7333777317613248,2.933363430810106,8.604621017214036,1.9366529004604867,2.304185954805243,0.7335663810412693
3736,KARS160122,_dipeptide_composition,0.73317338152397,3.1610005520131574,9.991924489827486,1.9359111617166087,2.5968079596604143,0.734410114260315
2885,GUYH850104,_geary_autocorrelation,0.733099758673851,3.1170515919646946,9.716010626969636,1.9356441384895449,2.4809364947734225,0.7333225484884707
2404,FUKS010111,_moran_autocorrelation,0.732903179087909,2.6609376803945044,7.080589338943286,1.9349317036504898,2.0462792791027073,0.7329339174135407
256,AURR980114,_dipeptide_composition,0.7324041929569854,2.639543299597655,6.9671888304508744,1.9331268274656035,2.065127769838716,0.7334181589342863
8191,WOEC730101,_dipeptide_composition,0.732379784757447,3.0751754035588963,9.456703762653621,1.9330386704084153,2.52043534384568,0.7356467549438285
5161,NISK800101,_dipeptide_composition,0.7323347441927379,3.0156332327394977,9.094043794402873,1.9328760254360189,2.4320508499358047,0.7345737202880372
5915,PRAM900102,_geary_autocorrelation,0.73227355281717,2.778994255882356,7.722809074227131,1.9326551243949581,2.2631637371483047,0.7425424354073256
4279,MAXF760101,_moran_autocorrelation,0.7322159581576303,3.3689850780169213,11.35006045590068,1.9324472766850793,2.8263067035794407,0.7374155561053797
3349,KANM800103,_moran_autocorrelation,0.73205811709392,2.855820746438535,8.155712135788752,1.931878003109035,2.3531017888938903,0.7332168903319548
8251,WOLS870102,_dipeptide_composition,0.7319963610265636,2.73020124793812,7.453998854242867,1.9316554090013476,2.086518645928518,0.7380290537902644
3245,JOND920101,_geary_autocorrelation,0.7318839322829593,3.198229642224915,10.228672844406107,1.9312503673264667,2.5632644315706754,0.7414096192499811
6691,RACS820104,_dipeptide_composition,0.7318106840500541,3.0427978715653516,9.258618887202635,1.930986616444919,2.288699631074792,0.733284021839722
8446,ZIMJ680103,_dipeptide_composition,0.7314460712017352,2.839699188006882,8.063891478366946,1.9296753310908388,2.304790321924313,0.7316923329880818
6199,QIAN880113,_moran_autocorrelation,0.7303756587445138,2.869296540511314,8.232862637390195,1.9258411026103874,2.2780555851533384,0.7374931434707198
3155,JANJ780102,_geary_autocorrelation,0.7301076341732742,2.9915519318684116,8.949382961065625,1.9248846084390332,2.3587453456797554,0.7326214380622269
3280,JUKT750101,_conjoint_triad,0.729719346011539,2.5636185653728187,6.5721401487241895,1.9235014562924686,2.0200806166955823,0.7438089460696466
871,CEDJ970103,_dipeptide_composition,0.7293820611697295,2.8892538620077812,8.34778787912688,1.9223024039285521,2.2942342237635196,0.7427499707044769
1621,COSI940101,_dipeptide_composition,0.7291326109364737,3.0265170622856656,9.159805528306256,1.9214170459005422,2.316819296380533,0.7291812400229871
3769,KIDA850101,_moran_autocorrelation,0.729064077272682,2.866573977562917,8.217246368840884,1.921174017813253,2.2216165962609495,0.7294844563893998
2734,GEOR030109,_moran_autocorrelation,0.728840336657891,3.115213988357193,9.70455819325633,1.9203812498992145,2.570433550251431,0.7341041615243677
6880,RADA880102,_conjoint_triad,0.72876552194426,3.2064045907161125,10.281030399365362,1.9201163818724807,2.5338935138665133,0.7379951650711277
5590,PALJ810113,_conjoint_triad,0.7287505613260968,3.0260552278968005,9.157010242281556,1.9200634296447026,2.4108988274560783,0.7306880549691351
121,AURR980105,_dipeptide_composition,0.7287479756497816,3.1338843967966974,9.8212314124858,1.9200542782395158,2.4790598847953897,0.7290097313601647
8045,WEBA780101,_geary_autocorrelation,0.728630915184771,3.127675513415466,9.782354117218699,1.9196401067229276,2.4524371111745937,0.7286429694736816
6646,RACS820101,_dipeptide_composition,0.7284516420361355,3.1082420359230456,9.66116855387904,1.9190063397820467,2.3686722784631633,0.7395978771327976
5644,PARJ860101,_moran_autocorrelation,0.7282382884173402,3.132490067832269,9.812494025067812,1.9182529088920157,2.5592371877767697,0.7440138869989449
241,AURR980113,_dipeptide_composition,0.7281864120138128,3.443344443364298,11.856620955647788,1.918069848120109,2.772089662277822,0.7322665552141238
7516,ROSM880104,_dipeptide_composition,0.7280508451906461,3.1028555602377637,9.627712627698406,1.917591709017151,2.359445365896371,0.7316723358264106
1591,CORJ870107,_dipeptide_composition,0.7279292355551974,2.9712145890146675,8.8281161339736,1.917163100501414,2.2108636801316903,0.7296999443380037
721,BULH740101,_dipeptide_composition,0.7275531149064212,2.835557395518198,8.040385743277946,1.9158392944496396,2.0586868600518433,0.7276015996296117
8345,YUTK870104,_geary_autocorrelation,0.7275305770197791,2.851267972619881,8.129729051687887,1.9157600564542026,2.2418529482155054,0.7292785106569247
6755,RACS820108,_geary_autocorrelation,0.7271877778476776,3.000145101132749,9.000870627850833,1.9145560645936324,2.4701438306251937,0.7452913263110297
5191,NOZY710101,_dipeptide_composition,0.7271441021181059,3.0956750867023892,9.583204242429845,1.9144028280682928,2.370402385022512,0.7280072841063596
7264,ROBB760103,_moran_autocorrelation,0.7266209170083986,3.1898227199117257,10.174968984465039,1.9125700859580468,2.5410809291719656,0.7336455695459388
2500,GEIM800104,_conjoint_triad,0.7264929257917921,3.0118601782316197,9.071301733217403,1.9121225274844973,2.4008485120687384,0.7316889531446145
8285,YANJ020101,_geary_autocorrelation,0.7258034919002381,3.381242893116322,11.432803502249637,1.9097171143139327,2.732937253867212,0.7260540276994347
4490,MITS020101,_geary_autocorrelation,0.7255535528858628,3.090296943451908,9.549935198708207,1.9088473243416257,2.467438479588023,0.7386266850447177
6916,RADA880105,_dipeptide_composition,0.7254983887251065,3.075602605647192,9.459331387863797,1.908655512623286,2.23922246653372,0.7261292008552944
3154,JANJ780102,_moran_autocorrelation,0.7254625295077903,2.9313574802459046,8.59285667699362,1.908530857275182,2.2303881951284583,0.726904211127537
2180,FINA910101,_geary_autocorrelation,0.7253266687826704,2.7258544078005134,7.430282252525487,1.908058793867281,2.0719758138804343,0.7322011861275719
7816,TANS770109,_dipeptide_composition,0.7251868988748584,2.620525112756931,6.867151866589726,1.9075735129276608,2.0795431975178365,0.7257190716189841
5375,OOBM850104,_geary_autocorrelation,0.7250935301167571,2.918989461015449,8.520499473519262,1.907249542932362,2.276822653771226,0.7258317013978977
1,ANDN920101,_dipeptide_composition,0.724700982431211,2.886903486105519,8.334211738088198,1.905889288402442,2.334131364817922,0.7251479664614127
3620,KARS160114,_geary_autocorrelation,0.7241804583606082,3.1751807468107494,10.081772774917667,1.9040900508665874,2.5600748287049058,0.7246816858635284
3604,KARS160113,_moran_autocorrelation,0.7237868967144443,2.947565445954616,8.688142058185633,1.902733048006705,2.386719390114378,0.7268658392654688
7939,VENT840101,_moran_autocorrelation,0.723584544011686,3.1053019652519898,9.642900295397869,1.9020364631063842,2.544347053407648,0.7247820480487179
691,BROC820101,_dipeptide_composition,0.7225726914065134,3.3881022500197804,11.479236856589099,1.8985646732627661,2.6312057516977285,0.7290229902592857
8161,WILM950104,_dipeptide_composition,0.7225152665991162,2.979681508921944,8.878501894611352,1.8983682113699951,2.2698814080553813,0.7251783316264666
4580,MIYS990105,_geary_autocorrelation,0.722436136899459,3.220668997965151,10.37270879445385,1.898097592542884,2.6470479668482425,0.7332587970455242
2809,GRAR740103,_moran_autocorrelation,0.7222842617483478,2.950056299380886,8.702832169516848,1.897578512703259,2.20458983566193,0.722699382432397
5164,NISK800101,_moran_autocorrelation,0.7220776020655336,2.763769447582476,7.638421559390344,1.8968728734607658,2.2522021718146337,0.7246543096179083
