,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
5788,PONP800105,_pseudo_AAC,0.8015449872946105,2.736967689618715,7.490992134016806,2.244755082061495,2.066695435772438,0.8025857943763943
2970,HUTJ700102,_aa_composition,0.8013281398926304,2.4586017453351214,6.044722542164906,2.243529689081131,1.9788486716985043,0.8018447973497074
5918,PRAM900102,_transition,0.80127204116706,2.853032900834009,8.139796733241319,2.243213004804557,2.0853184029782232,0.8099661188415597
2145,FAUJ880113,_aa_composition,0.8011134017584824,2.597562757717026,6.7473322802784805,2.2423181909305367,2.005155912687284,0.8021281324657061
2685,GEOR030106,_aa_composition,0.8010911292415627,2.631498830216762,6.924786093432188,2.2421926473391887,2.0441170857563087,0.8011073174993395
3045,ISOY800104,_aa_composition,0.8009670917825737,2.634923783567553,6.942823345209951,2.241493870375509,2.076479297713636,0.8096089388288008
825,CASG920101,_aa_composition,0.8006660552395997,2.6230663302473682,6.880476972877396,2.2398006652336218,2.1164567482201053,0.8028276016662226
4932,NAKH900106,_quasi_seq_order,0.8006144970127218,2.490348860795414,6.2018374484650165,2.239511056371715,2.009525878921954,0.8087746193083871
4980,NAKH900110,_aa_composition,0.7998095805758539,2.6292553214769936,6.912983545515088,2.2350042600697124,2.067621421787523,0.8089837471061676
3795,KLEP840101,_aa_composition,0.7997928158386074,2.796829973637575,7.822257901437556,2.234910681900315,2.2522112107357617,0.8112924333714897
642,BIOV880101,_quasi_seq_order,0.7997276820871195,2.4968850977965675,6.234435191598574,2.2345472268905904,2.0219079168261573,0.8087234478206491
5685,PLIV810101,_aa_composition,0.7994557647221187,2.4595137794451167,6.0492080312804015,2.233031804874763,1.8829736655000628,0.8001470052226212
7410,ROBB760113,_aa_composition,0.7993394595104816,2.7841644498767373,7.751571683957435,2.232384565312497,2.141657688701978,0.7996043803992648
6132,QIAN880108,_quasi_seq_order,0.7992901588556984,2.958371073931894,8.751959411076948,2.2321103765148056,2.2509983083062948,0.8009901619474147
6765,RACS820109,_aa_composition,0.7991852502478288,2.8557394557989384,8.155247839406817,2.2315272565406787,2.2936373280471147,0.799864108732131
2349,FUKS010107,_distribution,0.7991732523313567,2.745076624974831,7.53544567698321,2.2314605969003805,2.026080101704678,0.7997296670634554
7844,TANS770110,_amp_pseudo_AAC,0.7991472228637573,2.789503238881941,7.781328319732841,2.231315999414368,2.1446329910869686,0.8046270543949199
4587,MIYS990105,_quasi_seq_order,0.7988197026822115,2.8317468551845035,8.018790251847324,2.229498975808886,2.2194388231781628,0.7990612681653886
2533,GEIM800106,_pseudo_AAC,0.798812036100039,2.6249924463157384,6.890585343214685,2.2294564961306573,2.0202664812792954,0.798815832423139
3435,KARS160102,_aa_composition,0.7985045365745914,2.5640084220282806,6.574139188231952,2.227754674765944,1.9239204098011147,0.8011328852742474
7722,TANS770102,_quasi_seq_order,0.7984072360372108,2.6881466579755577,7.2261324547851595,2.2272169870916634,2.053359230662088,0.8005136781410996
